kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
204111939,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,4.0,,,,0.0,
204111939,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,25.0,,,,0.0,
204190427,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,26.0,,,,0.0,
204190427,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,24.0,,,,364.38318,90950.0
204190427,MALTEPE ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,4.0,,,,0.0,
207210358,MEF ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,63.0,,,,0.0,
207210358,MEF ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,84.0,,,,350.54048,124752.0
207210358,MEF ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,89.0,,,,0.0,
207210358,MEF ÜNİVERSİTESİ (İSTANBUL),Hukuk (%50 İndirimli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,129.0,,,,371.6583,116611.0
204610464,NUH NACİ YAZGAN ÜNİVERSİTESİ (KAYSERİ),Hukuk (Ücretli),Hukuk,38.0,KAYSERİ,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,0.0,
204610464,NUH NACİ YAZGAN ÜNİVERSİTESİ (KAYSERİ),Hukuk (Ücretli),Hukuk,38.0,KAYSERİ,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,13.0,,,,0.0,
204610464,NUH NACİ YAZGAN ÜNİVERSİTESİ (KAYSERİ),Hukuk (Ücretli),Hukuk,38.0,KAYSERİ,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,23.0,,,,363.77351,120528.0
204610464,NUH NACİ YAZGAN ÜNİVERSİTESİ (KAYSERİ),Hukuk (Ücretli),Hukuk,38.0,KAYSERİ,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,38.0,,,,0.0,
204950396,PİRİ REİS ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,12.0,,,,0.0,
204950396,PİRİ REİS ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,11.0,,,,350.94903,123582.0
204950396,PİRİ REİS ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,8.0,,,,0.0,
204950396,PİRİ REİS ÜNİVERSİTESİ (İSTANBUL),Hukuk (Ücretli),Hukuk,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,16.0,,,,0.0,
205410265,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),Hukuk (Ücretli),Hukuk,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,0.0,
205410265,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),Hukuk (Ücretli),Hukuk,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,57.0,,,,352.41373,119767.0
205410265,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),Hukuk (Ücretli),Hukuk,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,369.69938,105404.0
205410265,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ (ANKARA),Hukuk (Ücretli),Hukuk,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,55.0,,,,384.63741,87310.0
301410038,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,17.0,,,,0.0,
301410038,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,17.0,,,,0.0,
301410038,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,17.0,,,,0.0,
301410038,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,34.0,,,,0.0,
300190423,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,33.0,,,,0.0,
300190423,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,43.0,,,,0.0,
300190423,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,43.0,,,,366.88499,112387.0
300190423,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,36.0,,,,370.75211,118867.0
300211094,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,4.0,,,,0.0,
300211094,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,10.0,,,,0.0,
300211094,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,15.0,,,,0.0,
300211094,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,20.0,,,,0.0,
300212259,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,11.0,,,,0.0,
300212259,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,10.0,,,,354.81108,113505.0
300212259,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,10.0,,,,0.0,
300212259,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,18.0,,,,0.0,
300710655,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,6.0,,,,0.0,
300710655,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,8.0,,,,0.0,
300710655,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,8.0,,,,0.0,
300710655,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,25.0,,,,0.0,
302000192,KIBRIS AYDIN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,34.0,,,,0.0,
302000192,KIBRIS AYDIN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,34.0,,,,0.0,
302000192,KIBRIS AYDIN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,,,,,0.0,
302000192,KIBRIS AYDIN ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,,,,,0.0,
301390051,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
301390051,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
301390051,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
301390051,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Ücretli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,2.0,,,,0.0,
301390050,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,20.0,,,,0.0,
301390050,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,23.0,,,,0.0,
301390050,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,17.0,,,,0.0,
301390050,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (%50 İndirimli),Hukuk,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,28.0,,,,0.0,
