kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
100410978,AFYON KOCATEPE ÜNİVERSİTESİ (AFYONKARAHİSAR),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,3,AFYONKARAHİSAR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,261.2345,746700.0
105690591,İSTANBUL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),Siyaset Bilimi ve Kamu Yönetimi,34,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,250.0,,,,268.98259,602905.0
105690591,İSTANBUL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),Siyaset Bilimi ve Kamu Yönetimi,34,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,250.0,,,7.0,240.19448,961150.0
105690591,İSTANBUL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),Siyaset Bilimi ve Kamu Yönetimi,34,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,600.0,,,,270.03126,666004.0
105690591,İSTANBUL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),Siyaset Bilimi ve Kamu Yönetimi,34,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,300.0,,,,259.55242,765338.0
110310462,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,67,ZONGULDAK,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,267.96478,612924.0
110310462,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,67,ZONGULDAK,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,250.69469,822720.0
110310462,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,67,ZONGULDAK,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,252.06821,861189.0
110310462,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,67,ZONGULDAK,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,251.57393,858141.0
103910628,FIRAT ÜNİVERSİTESİ (ELAZIĞ),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,23,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,267.95608,613011.0
103910628,FIRAT ÜNİVERSİTESİ (ELAZIĞ),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,23,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,5.0,2.0,251.54363,812120.0
103910628,FIRAT ÜNİVERSİTESİ (ELAZIĞ),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,23,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,80.0,,,,259.15727,780402.0
103910628,FIRAT ÜNİVERSİTESİ (ELAZIĞ),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,23,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,80.0,,,,252.14798,851328.0
103310616,DÜZCE ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,81,DÜZCE,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,267.05259,621998.0
103310616,DÜZCE ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,81,DÜZCE,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,250.73208,822225.0
103310616,DÜZCE ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,81,DÜZCE,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,250.65381,877888.0
103310616,DÜZCE ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,81,DÜZCE,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,245.44936,934632.0
108710315,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,53,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,264.01478,653333.0
108710315,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,53,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,252.16475,804381.0
108710315,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,53,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,75.0,,,,256.63327,808711.0
108710315,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ (RİZE),Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,53,RİZE,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,65.0,,,,259.71258,763506.0
106710418,KIRKLARELİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,39,KIRKLARELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,263.2414,661355.0
106710418,KIRKLARELİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,39,KIRKLARELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,,2.0,243.16547,920820.0
106710418,KIRKLARELİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,39,KIRKLARELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,75.0,,,,237.64361,1041534.0
106710418,KIRKLARELİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,39,KIRKLARELİ,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,238.37765,1028155.0
104510374,GİRESUN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,28,GİRESUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,262.66972,667403.0
104510374,GİRESUN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,28,GİRESUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,,2.0,246.129,881406.0
104510374,GİRESUN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,28,GİRESUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,80.0,,,,246.46426,928901.0
104510374,GİRESUN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,28,GİRESUN,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,70.0,,,,247.97469,902754.0
107390105,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,15,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,261.28803,682079.0
107390105,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,15,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,238.58319,983222.0
107390105,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,15,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,90.0,,,,236.54548,1056116.0
107390105,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,15,BURDUR,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,80.0,,,,235.59286,1066429.0
107710548,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,31,HATAY,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,259.74707,698316.0
107710548,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,31,HATAY,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,4.0,1.0,239.16197,975241.0
107710548,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,31,HATAY,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,45.0,,,,255.1537,825488.0
107710548,HATAY MUSTAFA KEMAL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,31,HATAY,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,30.0,,,,257.56348,787703.0
110290269,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,65,VAN,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,258.36871,713166.0
110290269,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,65,VAN,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,45.0,,,2.0,238.68418,981860.0
110290269,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,65,VAN,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,0.0,
101610064,BARTIN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,74,BARTIN,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,45.0,,,,258.23254,714649.0
101610064,BARTIN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,74,BARTIN,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,45.0,,,2.0,239.1002,976033.0
101610064,BARTIN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,74,BARTIN,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,239.99566,1011082.0
101610064,BARTIN ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,74,BARTIN,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,237.40197,1041569.0
101910255,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,11,BİLECİK,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,257.28594,725123.0
101910255,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,11,BİLECİK,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,55.0,,,2.0,239.58692,969428.0
101910255,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,11,BİLECİK,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,80.0,,,,239.73524,1014364.0
101910255,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,11,BİLECİK,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,70.0,,,,239.54679,1012286.0
100990038,AMASYA ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,5,AMASYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,254.15741,759806.0
100990038,AMASYA ÜNİVERSİTESİ,Siyaset Bilimi ve Kamu Yönetimi,Siyaset Bilimi ve Kamu Yönetimi,5,AMASYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,55.0,,,2.0,239.86908,965634.0
