kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
300112754,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Tıp (İngilizce) (UOLP-Marmara Üniversitesi) (Ücretli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2025,20.0,,,,452.37885,43968.0
300112754,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Tıp (İngilizce) (UOLP-Marmara Üniversitesi) (Ücretli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2024,20.0,,,,0.0,
300112754,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Tıp (İngilizce) (UOLP-Marmara Üniversitesi) (Ücretli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2023,10.0,,,,463.80567,45969.0
300112754,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Tıp (İngilizce) (UOLP-Marmara Üniversitesi) (Ücretli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2022,10.0,,,,466.79625,42321.0
209610020,İZMİR TINAZTEPE ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,29.0,,,,452.3586,43983.0
209610020,İZMİR TINAZTEPE ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,29.0,,,,439.72858,46343.0
209610020,İZMİR TINAZTEPE ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,29.0,,,,462.34773,47251.0
209610020,İZMİR TINAZTEPE ÜNİVERSİTESİ,Tıp (Ücretli),Tıp,35.0,İZMİR,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,52.0,,,,0.0,
204790612,İSTANBUL OKAN ÜNİVERSİTESİ,Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,51.0,,,,451.85536,44438.0
204790612,İSTANBUL OKAN ÜNİVERSİTESİ,Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,60.0,,,,439.83266,46248.0
204790612,İSTANBUL OKAN ÜNİVERSİTESİ,Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,67.0,,,,0.0,
204790612,İSTANBUL OKAN ÜNİVERSİTESİ,Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,58.0,,,,0.0,
208410502,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,85.0,,,,451.78351,44518.0
208410502,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,85.0,,,,0.0,
208410502,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,85.0,,,,466.20282,43825.0
208410502,İSTİNYE ÜNİVERSİTESİ (İSTANBUL),Tıp (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,93.0,,,,473.3342,36993.0
209410124,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,51.0,,,,451.44752,44853.0
209410124,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,51.0,,,,436.59462,48864.0
209410124,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,51.0,,,,0.0,
209410124,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,51.0,,,,0.0,
202490682,İSTANBUL AYDIN ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,59.0,,,,450.90684,45338.0
202490682,İSTANBUL AYDIN ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,59.0,,,,438.07409,47620.0
202490682,İSTANBUL AYDIN ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,59.0,,,,0.0,
200290140,ATILIM ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,5.0,,,,450.51588,45676.0
200290140,ATILIM ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,5.0,,,,438.06812,47627.0
200290140,ATILIM ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,5.0,,,,0.0,
200290140,ATILIM ÜNİVERSİTESİ (ANKARA),Tıp (İngilizce) (Ücretli),Tıp,6.0,ANKARA,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,33.0,,,,0.0,
209310131,İSTANBUL ATLAS ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2025,30.0,,,,450.18832,45970.0
209310131,İSTANBUL ATLAS ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2024,30.0,,,,0.0,
209310131,İSTANBUL ATLAS ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2023,30.0,,,,0.0,
209310131,İSTANBUL ATLAS ÜNİVERSİTESİ,Tıp (İngilizce) (%50 İndirimli),Tıp,34.0,İSTANBUL,VAKIF,,,SAY,yokatlas_api,2026-07-22,2022,43.0,,,,0.0,
111091169,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (İstanbul) (Erkek) (Milli Savunma Bakanlığı Adına),Tıp,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,100.0,,,,449.73286,46403.0
111091169,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (İstanbul) (Erkek) (Milli Savunma Bakanlığı Adına),Tıp,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,100.0,,,3.0,0.0,
111091169,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (İstanbul) (Erkek) (Milli Savunma Bakanlığı Adına),Tıp,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,100.0,,,,0.0,
111091169,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ (İSTANBUL),Tıp (İstanbul) (Erkek) (Milli Savunma Bakanlığı Adına),Tıp,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,107.0,,,,465.43744,43517.0
300710673,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Tıp (%50 İndirimli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2025,59.0,,,,448.06403,47900.0
300710673,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Tıp (%50 İndirimli),Tıp,999.0,KIBRIS,KKTC,,,SAY,yokatlas_api,2026-07-22,2024,59.0,,,,0.0,
