kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
109610220,TÜRK-ALMAN ÜNİVERSİTESİ (İSTANBUL),İktisat (Almanca),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,20.0,,,,350.68102,124362.0
109610220,TÜRK-ALMAN ÜNİVERSİTESİ (İSTANBUL),İktisat (Almanca),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,20.0,,,,355.41958,144227.0
109610220,TÜRK-ALMAN ÜNİVERSİTESİ (İSTANBUL),İktisat (Almanca),İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,20.0,,,,327.95726,258344.0
107210377,MARMARA ÜNİVERSİTESİ (İSTANBUL),İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,100.0,,,,371.13612,74600.0
107210377,MARMARA ÜNİVERSİTESİ (İSTANBUL),İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,100.0,,,3.0,348.34591,130773.0
107210377,MARMARA ÜNİVERSİTESİ (İSTANBUL),İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,145.0,,,,351.32629,156945.0
107210377,MARMARA ÜNİVERSİTESİ (İSTANBUL),İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,140.0,,,,347.6981,183677.0
200210758,ATILIM ÜNİVERSİTESİ (ANKARA),İktisat (Burslu),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,3.0,,,,369.57642,77821.0
200210758,ATILIM ÜNİVERSİTESİ (ANKARA),İktisat (Burslu),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,3.0,1.0,1.0,,358.81336,103692.0
200210758,ATILIM ÜNİVERSİTESİ (ANKARA),İktisat (Burslu),İktisat,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,3.0,,,,356.34152,141414.0
