kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
300190475,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,21.0,,,,294.33,387149.0
300190475,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,12.0,,,,287.69651,440637.0
300190475,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,18.0,,,,295.38988,445846.0
300190475,DOĞU AKDENİZ ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,20.0,,,,287.38962,500974.0
201990832,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,47.0,,,,294.23908,387815.0
201990832,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,43.0,,,,284.41936,467602.0
201990832,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,43.0,,,,0.0,
105990102,KAFKAS ÜNİVERSİTESİ (KARS),Yönetim Bilişim Sistemleri,Yönetim Bilişim Sistemleri,36.0,KARS,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,70.0,,,,294.17526,388248.0
105990102,KAFKAS ÜNİVERSİTESİ (KARS),Yönetim Bilişim Sistemleri,Yönetim Bilişim Sistemleri,36.0,KARS,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,70.0,,,2.0,287.62164,441235.0
105990102,KAFKAS ÜNİVERSİTESİ (KARS),Yönetim Bilişim Sistemleri,Yönetim Bilişim Sistemleri,36.0,KARS,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,285.88265,521217.0
105990102,KAFKAS ÜNİVERSİTESİ (KARS),Yönetim Bilişim Sistemleri,Yönetim Bilişim Sistemleri,36.0,KARS,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,70.0,,,,270.1211,653790.0
300411647,ULUSLARARASI KIBRIS ÜNİVERSİTESİ (KKTC-LEFKOŞA),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,293.96977,389708.0
300411647,ULUSLARARASI KIBRIS ÜNİVERSİTESİ (KKTC-LEFKOŞA),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,5.0,,,,323.5406,219122.0
300411647,ULUSLARARASI KIBRIS ÜNİVERSİTESİ (KKTC-LEFKOŞA),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,5.0,,,,306.21309,370322.0
300411647,ULUSLARARASI KIBRIS ÜNİVERSİTESİ (KKTC-LEFKOŞA),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,5.0,,,,284.12686,527421.0
