kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
203010239,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,4.0,,,,265.91024,633664.0
203010239,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,5.0,,,,258.37394,729256.0
203010239,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,4.0,,,,279.55178,576320.0
203010239,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,2.0,,,,284.99194,520230.0
200210201,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,31.0,,,,265.65396,636363.0
200210201,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,31.0,,,,274.64374,555884.0
200210201,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,30.0,,,,265.2537,714784.0
200210201,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (İngilizce) (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,30.0,,,,278.59234,574675.0
108110127,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,İşletme,İşletme,51.0,NİĞDE,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,264.8773,644304.0
108110127,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,İşletme,İşletme,51.0,NİĞDE,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,,2.0,247.63158,862024.0
108110127,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,İşletme,İşletme,51.0,NİĞDE,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,55.0,,,,249.66863,889735.0
108110127,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,İşletme,İşletme,51.0,NİĞDE,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,243.68147,957450.0
203490419,İSTANBUL TİCARET ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,11.0,,,,264.4319,648944.0
203490419,İSTANBUL TİCARET ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,8.0,,,,251.02743,818460.0
203490419,İSTANBUL TİCARET ÜNİVERSİTESİ,İşletme (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,7.0,,,,0.0,
300210757,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2025,20.0,,,,263.30541,660695.0
300210757,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2024,15.0,,,,269.36033,608504.0
300210757,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2023,8.0,,,,258.37789,788931.0
300210757,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),İşletme,999.0,KIBRIS,KKTC,,,EA,yokatlas_api,2026-07-22,2022,8.0,,,,243.44061,960633.0
103910601,FIRAT ÜNİVERSİTESİ (ELAZIĞ),İşletme,İşletme,23.0,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,262.81352,665892.0
103910601,FIRAT ÜNİVERSİTESİ (ELAZIĞ),İşletme,İşletme,23.0,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,5.0,2.0,244.26925,906035.0
103910601,FIRAT ÜNİVERSİTESİ (ELAZIĞ),İşletme,İşletme,23.0,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,248.77574,900469.0
103910601,FIRAT ÜNİVERSİTESİ (ELAZIĞ),İşletme,İşletme,23.0,ELAZIĞ,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,50.0,,,,244.30154,949436.0
106190222,KARABÜK ÜNİVERSİTESİ,İşletme (İngilizce),İşletme,78.0,KARABÜK,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,30.0,,,,262.26943,671633.0
106190222,KARABÜK ÜNİVERSİTESİ,İşletme (İngilizce),İşletme,78.0,KARABÜK,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,30.0,,,1.0,243.87575,911277.0
106190222,KARABÜK ÜNİVERSİTESİ,İşletme (İngilizce),İşletme,78.0,KARABÜK,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,30.0,,,,0.0,
106410166,KASTAMONU ÜNİVERSİTESİ,İşletme,İşletme,37.0,KASTAMONU,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,261.93986,675074.0
106410166,KASTAMONU ÜNİVERSİTESİ,İşletme,İşletme,37.0,KASTAMONU,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,242.47491,930119.0
106410166,KASTAMONU ÜNİVERSİTESİ,İşletme,İşletme,37.0,KASTAMONU,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,50.0,,,,243.87128,961092.0
106410166,KASTAMONU ÜNİVERSİTESİ,İşletme,İşletme,37.0,KASTAMONU,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,25.0,,,,238.17486,1031083.0
108911162,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,261.69706,677724.0
108911162,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,239.29271,973449.0
108911162,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,65.0,,,,239.6468,1015550.0
108911162,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,50.0,,,,236.171,1058541.0
200290166,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,31.0,,,,261.47721,680071.0
200290166,ATILIM ÜNİVERSİTESİ (ANKARA),İşletme (%50 İndirimli),İşletme,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,31.0,,,,265.15934,652417.0
